"mhome","world","QuantumZeno","-2922.5338184048774","98.0","262.60196637393045","27.750034","-86.68677"
"treehome","world","QuantumZeno","-269.3824898727622","96.0","27.433980995881253","6.7500114","2.5580812"
"morgan","world","QuantumZeno","-1724.3579130193823","65.5","282.2128574754199","8.099989","-356.38965"
"treehouse","world","QuantumZeno","-269.3824898727622","96.0","27.433980995881253","6.7500114","2.5580812"
"temp","world","QuantumZeno","-2944.9445593566993","63.0","213.6743646613912","52.800007","-219.28418"
"sheep","world","QuantumZeno","-1879.7630746297332","72.0","205.06401841183424","22.19995","-287.39"
"farm","world","QuantumZeno","-246.28182409507144","63.0","71.96621923360817","7.3499985","-73.94092"
